currency,discount,ean_x,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,description,ean_y,image,categories
DKK,10.95,5712580556116,2022-12-13T22:59:59.000Z,2022-12-12T19:20:58.000Z,11.0,21.95,49.89,2022-12-12T16:20:26.000Z,1.0,each,GYLDENMASK BOLL KOHBERG,5701246032934,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9952b0f3-20c0-4f06-a6b9-0f72da99f25e","{'da': 'Brød & kager>Lyst & groft brød>Boller', 'en': 'Bread And Cakes>Light Breads Dark Breads>Light Dark Buns'}"
DKK,39.0,5712580555577,2022-12-13T22:59:59.000Z,2022-12-12T19:20:58.000Z,30.0,69.0,56.52,2022-12-12T07:41:02.000Z,4.0,each,FLÆSK I SKIVER ANTONIUS,5707196305319,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c32a4270ce1098249edfa92b6f1ad50a","{'da': 'Kød & fisk>Grisekød>Koteletter, flæsk & schnitzler', 'en': 'Meat Fish>Pork>Pork Chops Pork Schnitzels'}"
DKK,19.95,5712580554280,2022-12-20T22:59:59.000Z,2022-12-12T19:20:58.000Z,8.0,27.95,71.38,2022-12-11T10:22:36.000Z,1.0,each,ØKO JUICE 1L JUICE,5712875373152,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ef80ff0254c2ec934cd52c6b98a02d5b","{'da': 'Drikkevarer>Juice & smoothies>Æblejuice', 'en': 'Beverages>Juice Smoothies>Apple Juices'}"
DKK,12.95,5712580551456,2022-12-31T22:59:59.000Z,2022-12-12T19:50:52.000Z,7.0,19.95,64.91,2022-12-09T09:13:31.000Z,55.0,each,SALAMI STICKS GØL,5707196175974,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0ee1bf08-202f-4295-8d2c-014b023af653","{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Hele pålægspølser', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Lunch Sausages'}"
DKK,34.95,5712580555065,2022-12-25T22:59:59.000Z,2022-12-12T19:50:52.000Z,25.0,59.95,58.3,2022-12-12T05:15:53.000Z,7.0,each,ØKO PASSION RIBERHUS,5711953102325,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7f4b14e4-94e2-495c-9af8-b40cd278dec8","{'da': 'Mejeri & køl>Mejeri>Ost>Specialost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese Specialities'}"
DKK,5.95,5712580556581,2022-12-20T22:59:59.000Z,2022-12-13T05:19:31.000Z,20.0,25.95,22.93,2022-12-13T05:19:08.000Z,6.0,each,BACON I TERN 150 G,5707196033243,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c465b6cf-5829-4e55-8b93-ccc9f52ae0a1","{'da': 'Mejeri & køl>Bacon, pølser & toppings>Bacon>Bacon i tern', 'en': 'Dairy And Cold Storage>Bacon Sausages Toppings>Bacon>Chopped Bacon Bits'}"
DKK,9.95,5712580556598,2022-12-17T22:59:59.000Z,2022-12-13T05:21:11.000Z,30.0,39.95,24.91,2022-12-13T05:20:48.000Z,2.0,each,SVAMPE DELLER GRØD,5709760088215,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/45d2e95c0fa6dc861230afaa4a0a074a","{'da': 'Mejeri & køl>Færdigretter>Alternativer til kød', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Ready To Eat Meat Alternatives'}"
DKK,9.95,5712580556604,2022-12-18T22:59:59.000Z,2022-12-13T05:21:47.000Z,35.0,44.95,22.14,2022-12-13T05:21:30.000Z,2.0,each,CARNE BARBACOA LOCO TACO,5714484000849,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/12db34c3-9ae3-470c-b007-a1acbdd6e42f","{'da': 'Kød & fisk>Spareribs & barbecuekød', 'en': 'Meat Fish>spareribs Barbecue Meat'}"
DKK,10.95,5712580556611,2022-12-17T22:59:59.000Z,2022-12-13T05:22:49.000Z,25.0,35.95,30.46,2022-12-13T05:22:33.000Z,1.0,each,STRYHNS SYLTE 400 G,5704000469076,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ff545523-b0f5-42f1-b96a-2214a7e14c02","{'da': 'Mejeri & køl>Pålæg>Leverpostej & paté', 'en': 'Dairy And Cold Storage>Lunch Meats>Liver Paste Patee'}"
DKK,24.95,5712580556628,2023-01-12T22:59:59.000Z,2022-12-13T05:24:01.000Z,45.0,69.95,35.67,2022-12-13T05:23:41.000Z,10.0,each,OKSESPEGEPØLSE LAMPE,5703603108993,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2b38e910-dbd9-4d48-8318-740a47b79be2","{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Hele pålægspølser', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Lunch Sausages'}"
DKK,16.25,5712580553702,2022-12-15T22:59:59.000Z,2022-12-13T05:31:51.000Z,18.0,34.25,47.45,2022-12-11T04:37:08.000Z,9.0,each,450ML SHOT,5705010081944,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2d736906-104e-4a98-9559-88115d486586","{'da': 'Drikkevarer>Juice & smoothies>Frugt- & grøntsagsshots', 'en': 'Beverages>Juice Smoothies>Fruit Shots Vegetable Shots'}"
DKK,3.25,5712580556697,2022-12-17T22:59:59.000Z,2022-12-13T06:00:51.000Z,10.0,13.25,24.53,2022-12-13T06:00:31.000Z,1.0,each,RØGET FILET BUDGET,5900244024730,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f60202bb-7fa4-4215-9b23-b6b3da96e5e4","{'da': 'Mejeri & køl>Pålæg>Kødpålæg>Pålæg i skiver', 'en': 'Dairy And Cold Storage>Lunch Meats>Meat>Sliced Lunch Meats'}"
DKK,11.95,5712580556703,2022-12-13T22:59:59.000Z,2022-12-13T06:03:17.000Z,30.0,41.95,28.49,2022-12-13T06:02:54.000Z,2.0,each,ITALIAN PASTA TPK,5713307000004,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/12b38826-b5b8-4307-8a25-6da1d6f9648b","{'da': 'Mejeri & køl>Færdigretter>Måltidssalater', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Salads'}"
DKK,11.95,5712580556710,2022-12-13T22:59:59.000Z,2022-12-13T06:03:41.000Z,30.0,41.95,28.49,2022-12-13T06:03:19.000Z,2.0,each,KYLLING KARRY TPK,5713307000158,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3c45097b-5a98-451e-953c-cfd728d213eb","{'da': 'Mejeri & køl>Færdigretter>Måltidssalater', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Salads'}"
DKK,14.95,5712580556727,2022-12-15T22:59:59.000Z,2022-12-13T06:04:29.000Z,25.0,39.95,37.42,2022-12-13T06:04:07.000Z,2.0,each,WRAP KYLLIN/BBQ BY KAVSMAN,5707237139958,,"{'da': 'Mejeri & køl>Færdigretter>Sandwiches & wraps', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Sandwiches Wraps'}"
DKK,18.95,5712580556741,2022-12-14T22:59:59.000Z,2022-12-13T06:05:44.000Z,25.0,43.95,43.12,2022-12-13T06:05:25.000Z,2.0,each,PASTA KYL KEBAB VORES,5707231249219,,"{'da': 'Mejeri & køl>Færdigretter>Måltidssalater', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Salads'}"
DKK,13.95,5712580556758,2022-12-13T22:59:59.000Z,2022-12-13T06:06:38.000Z,19.0,32.95,42.34,2022-12-13T06:06:01.000Z,3.0,each,PASTA SPICY SALLING ØKO,5712874595715,,"{'da': 'Mejeri & køl>Færdigretter>Måltidssalater', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Salads'}"
DKK,9.95,5712580556765,2022-12-15T22:59:59.000Z,2022-12-13T06:06:55.000Z,30.0,39.95,24.91,2022-12-13T06:06:27.000Z,2.0,each,WRAP KYL/TERIYA BY KAVSMAN,5707237139989,,"{'da': 'Mejeri & køl>Færdigretter>Sandwiches & wraps', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Sandwiches Wraps'}"
DKK,12.95,5712580553122,2022-12-15T22:59:59.000Z,2022-12-13T06:47:00.000Z,30.0,42.95,30.15,2022-12-10T13:19:06.000Z,1.0,each,RØD DAAL GRØD,5709760086747,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c14ede4e-88dc-4a35-9686-3ee766066233","{'da': 'Mejeri & køl>Færdigretter>Middagsretter', 'en': 'Dairy And Cold Storage>Ready To Eat Meals>Dinner Meals'}"
DKK,19.95,5712580550015,2022-12-31T22:59:59.000Z,2022-12-13T07:31:56.000Z,30.0,49.95,39.94,2022-12-08T07:14:00.000Z,15.0,each,SPARERIBS TULIP,5707196292152,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/95aba0e6-43ee-4d81-9894-15215231a405","{'da': 'Kød & fisk>Spareribs & barbecuekød', 'en': 'Meat Fish>spareribs Barbecue Meat'}"
DKK,38.95,5712580553825,2022-12-23T22:59:59.000Z,2022-12-13T08:01:57.000Z,35.0,73.95,52.67,2022-12-11T05:39:13.000Z,27.0,each,45+ ML DANBO KLOVBORG,5711953135033,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0395bcb9-7856-4a4f-9d69-e525d1dae72a","{'da': 'Mejeri & køl>Mejeri>Ost>Skæreost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese For Slicing'}"
DKK,12.95,5712580552484,2022-12-19T22:59:59.000Z,2022-12-13T08:01:57.000Z,8.0,20.95,61.81,2022-12-10T04:21:55.000Z,28.0,each,BLACK PEPPER CASTELLO,5760466923125,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b3bfcc9e-2e5b-4eca-9e7a-5f0824688fe0",{}
DKK,12.75,5712580552576,2022-12-15T22:59:59.000Z,2022-12-13T08:47:00.000Z,25.0,37.75,33.77,2022-12-10T04:36:28.000Z,56.0,each,FRANSK BRIE PRÉSIDENT,5709281011013,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/93313035-0417-43e3-9ae7-f41ee31f5a41","{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}"
DKK,19.95,5712580555027,2022-12-16T22:59:59.000Z,2022-12-13T09:17:03.000Z,20.0,39.95,49.94,2022-12-12T05:00:09.000Z,2.0,each,MERGUEZ PØLSER PRINCIP,5712875092503,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a91c5367-4e0d-450d-8b6f-3e733638c0db","{'da': 'Mejeri & køl>Bacon, pølser & toppings>Pølser>Oksepølser', 'en': 'Dairy And Cold Storage>Bacon Sausages Toppings>Sausages>Beef Sausages'}"
